Paese,dato,date,year_week,Ospedali/TI,source,url
Slovenia,Terapie Intensive,1/11/2021,2021-W02,198,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/12/2021,2021-W02,192,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/13/2021,2021-W02,206,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/14/2021,2021-W02,200,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/15/2021,2021-W02,196,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/16/2021,2021-W02,193,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/17/2021,2021-W02,191,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/18/2021,2021-W03,183,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/19/2021,2021-W03,187,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/20/2021,2021-W03,179,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/21/2021,2021-W03,182,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/22/2021,2021-W03,186,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/23/2021,2021-W03,190,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/24/2021,2021-W03,189,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/25/2021,2021-W04,192,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/26/2021,2021-W04,189,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/27/2021,2021-W04,172,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/28/2021,2021-W04,172,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/29/2021,2021-W04,170,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/30/2021,2021-W04,163,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,1/31/2021,2021-W04,167,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/1/2021,2021-W05,171,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/2/2021,2021-W05,168,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/3/2021,2021-W05,163,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/4/2021,2021-W05,165,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/5/2021,2021-W05,162,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/6/2021,2021-W05,159,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/7/2021,2021-W05,159,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/8/2021,2021-W06,162,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/9/2021,2021-W06,161,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/10/2021,2021-W06,159,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/11/2021,2021-W06,159,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/12/2021,2021-W06,156,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/13/2021,2021-W06,149,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/14/2021,2021-W06,139,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/15/2021,2021-W07,135,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/16/2021,2021-W07,127,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/17/2021,2021-W07,129,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/18/2021,2021-W07,117,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/19/2021,2021-W07,115,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/20/2021,2021-W07,109,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/21/2021,2021-W07,103,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/22/2021,2021-W08,105,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/23/2021,2021-W08,107,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/24/2021,2021-W08,105,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/25/2021,2021-W08,104,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/26/2021,2021-W08,94,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/27/2021,2021-W08,95,Country_Github,https://github.com/sledilnik/data
Slovenia,Terapie Intensive,2/28/2021,2021-W08,93,Country_Github,https://github.com/sledilnik/data
Spain,Ospedali,8/20/2020,2020-W34,4636,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,8/21/2020,2020-W34,4703,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,8/24/2020,2020-W35,5484,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,8/25/2020,2020-W35,5688,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,8/26/2020,2020-W35,5903,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,8/27/2020,2020-W35,6034,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,8/28/2020,2020-W35,6224,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,8/31/2020,2020-W36,6957,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/1/2020,2020-W36,6807,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/2/2020,2020-W36,6924,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/3/2020,2020-W36,7194,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/4/2020,2020-W36,7392,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/7/2020,2020-W37,7892,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/8/2020,2020-W37,7972,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/9/2020,2020-W37,8398,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/10/2020,2020-W37,8401,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/11/2020,2020-W37,8658,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/14/2020,2020-W38,9044,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/15/2020,2020-W38,9752,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/16/2020,2020-W38,9810,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/17/2020,2020-W38,10003,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/18/2020,2020-W38,10143,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/21/2020,2020-W39,11031,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/22/2020,2020-W39,10849,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/23/2020,2020-W39,10755,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/24/2020,2020-W39,11041,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/25/2020,2020-W39,11006,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/28/2020,2020-W40,11147,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/29/2020,2020-W40,10941,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,9/30/2020,2020-W40,10855,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/1/2020,2020-W40,10559,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/2/2020,2020-W40,10372,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/5/2020,2020-W41,10949,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/6/2020,2020-W41,10696,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/7/2020,2020-W41,10662,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/8/2020,2020-W41,10645,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/9/2020,2020-W41,10554,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/12/2020,2020-W42,10109,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/13/2020,2020-W42,11297,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/14/2020,2020-W42,11671,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/15/2020,2020-W42,11692,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/16/2020,2020-W42,11784,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/19/2020,2020-W43,12945,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/20/2020,2020-W43,13288,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/21/2020,2020-W43,13698,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/22/2020,2020-W43,14160,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/23/2020,2020-W43,14539,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/26/2020,2020-W44,16008,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/27/2020,2020-W44,16696,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/28/2020,2020-W44,17073,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/29/2020,2020-W44,17520,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,10/30/2020,2020-W44,18162,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/2/2020,2020-W45,19170,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/3/2020,2020-W45,19943,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/4/2020,2020-W45,20325,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/5/2020,2020-W45,20281,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/6/2020,2020-W45,20239,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/9/2020,2020-W46,21029,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/10/2020,2020-W46,20943,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/11/2020,2020-W46,21051,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/12/2020,2020-W46,20525,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/13/2020,2020-W46,20296,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/16/2020,2020-W47,20452,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/17/2020,2020-W47,20007,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/18/2020,2020-W47,19403,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/19/2020,2020-W47,18961,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/20/2020,2020-W47,17963,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/23/2020,2020-W48,17695,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/24/2020,2020-W48,16701,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/25/2020,2020-W48,15986,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/26/2020,2020-W48,15316,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/27/2020,2020-W48,14819,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,11/30/2020,2020-W49,14503,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/1/2020,2020-W49,14243,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/2/2020,2020-W49,13567,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/3/2020,2020-W49,13063,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/4/2020,2020-W49,12552,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/9/2020,2020-W50,12158,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/10/2020,2020-W50,11965,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/11/2020,2020-W50,11648,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/14/2020,2020-W51,11736,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/15/2020,2020-W51,11736,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/16/2020,2020-W51,11346,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/17/2020,2020-W51,11336,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/18/2020,2020-W51,11224,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/21/2020,2020-W52,11431,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/22/2020,2020-W52,11500,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/23/2020,2020-W52,11328,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/24/2020,2020-W52,10744,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/28/2020,2020-W53,12172,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/29/2020,2020-W53,12032,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/30/2020,2020-W53,11905,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,12/31/2020,2020-W53,11535,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/4/2021,2021-W01,13458,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/5/2021,2021-W01,13841,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/7/2021,2021-W01,14543,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/8/2021,2021-W01,14951,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/11/2021,2021-W02,16792,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/12/2021,2021-W02,17645,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/13/2021,2021-W02,18215,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/14/2021,2021-W02,18924,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/15/2021,2021-W02,19657,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/18/2021,2021-W03,23184,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/19/2021,2021-W03,24185,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/20/2021,2021-W03,25228,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/21/2021,2021-W03,26542,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/22/2021,2021-W03,27462,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/25/2021,2021-W04,30483,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/26/2021,2021-W04,30815,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/27/2021,2021-W04,30789,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/28/2021,2021-W04,30726,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,1/29/2021,2021-W04,30804,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,2/1/2021,2021-W05,32023,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,2/2/2021,2021-W05,31118,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,2/3/2021,2021-W05,30256,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,2/4/2021,2021-W05,29276,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,2/5/2021,2021-W05,28586,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,2/8/2021,2021-W06,27739,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,2/9/2021,2021-W06,26101,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,2/10/2021,2021-W06,24821,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Ospedali,2/11/2021,2021-W06,23500,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Terapie Intensive,8/20/2020,2020-W34,522,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Terapie Intensive,8/21/2020,2020-W34,541,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Terapie Intensive,8/24/2020,2020-W35,658,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Terapie Intensive,8/25/2020,2020-W35,677,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Terapie Intensive,8/26/2020,2020-W35,697,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Terapie Intensive,8/27/2020,2020-W35,715,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Terapie Intensive,8/28/2020,2020-W35,751,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Terapie Intensive,8/31/2020,2020-W36,846,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Terapie Intensive,9/1/2020,2020-W36,823,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Terapie Intensive,9/2/2020,2020-W36,874,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Terapie Intensive,9/3/2020,2020-W36,930,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Terapie Intensive,9/4/2020,2020-W36,976,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Terapie Intensive,9/7/2020,2020-W37,1034,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Terapie Intensive,9/8/2020,2020-W37,1051,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Terapie Intensive,9/9/2020,2020-W37,1131,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
Spain,Terapie Intensive,9/10/2020,2020-W37,1136,Surveillance,HOSP & ICU DATA Source: mscbs.gob.es
